,MAC_ADDRESS,TIMESTAMP,BIT_RATE,SIGNAL_STRENGTH
0,NULL,2021-05-01T15:35:08.275,NULL,NULL
1,NULL,2021-05-01T15:35:09.531,NULL,NULL
2,NULL,2021-05-01T15:35:10.789,NULL,NULL
3,NULL,2021-05-01T15:35:11.982,NULL,NULL
4,NULL,2021-05-01T15:35:13.244,NULL,NULL
5,NULL,2021-05-01T15:35:14.499,NULL,NULL
6,NULL,2021-05-01T15:35:15.752,NULL,NULL
7,NULL,2021-05-01T15:35:17.003,NULL,NULL
8,NULL,2021-05-01T15:35:18.265,NULL,NULL
9,NULL,2021-05-01T15:35:19.520,NULL,NULL
10,NULL,2021-05-01T15:35:20.772,NULL,NULL
11,NULL,2021-05-01T15:35:22.027,NULL,NULL
12,NULL,2021-05-01T15:35:23.282,NULL,NULL
13,NULL,2021-05-01T15:35:24.533,NULL,NULL
14,NULL,2021-05-01T15:35:25.787,NULL,NULL
15,NULL,2021-05-01T15:35:27.042,NULL,NULL
16,NULL,2021-05-01T15:35:28.298,NULL,NULL
17,NULL,2021-05-01T15:35:29.553,NULL,NULL
18,NULL,2021-05-01T15:35:30.811,NULL,NULL
19,NULL,2021-05-01T15:35:32.065,NULL,NULL
20,NULL,2021-05-01T15:35:33.322,NULL,NULL
21,NULL,2021-05-01T15:35:34.578,NULL,NULL
22,NULL,2021-05-01T15:35:35.834,NULL,NULL
23,NULL,2021-05-01T15:35:37.087,NULL,NULL
24,NULL,2021-05-01T15:35:38.346,NULL,NULL
25,NULL,2021-05-01T15:35:39.601,NULL,NULL
26,NULL,2021-05-01T15:35:40.869,NULL,NULL
27,NULL,2021-05-01T15:35:42.122,NULL,NULL
28,NULL,2021-05-01T15:35:43.379,NULL,NULL
29,NULL,2021-05-01T15:35:44.634,NULL,NULL
30,NULL,2021-05-01T15:35:45.890,NULL,NULL
31,NULL,2021-05-01T15:35:47.144,NULL,NULL
32,NULL,2021-05-01T15:35:48.403,NULL,NULL
33,NULL,2021-05-01T15:35:49.657,NULL,NULL
34,NULL,2021-05-01T15:35:50.911,NULL,NULL
35,NULL,2021-05-01T15:35:52.167,NULL,NULL
36,NULL,2021-05-01T15:35:53.428,NULL,NULL
37,NULL,2021-05-01T15:35:54.682,NULL,NULL
38,NULL,2021-05-01T15:35:55.942,NULL,NULL
