,MAC_ADDRESS,TIMESTAMP,BIT_RATE,SIGNAL_STRENGTH
0,NULL,2021-05-01T13:26:31.750,NULL,NULL
1,NULL,2021-05-01T13:26:33.015,NULL,NULL
2,NULL,2021-05-01T13:26:34.195,NULL,NULL
3,NULL,2021-05-01T13:26:35.461,NULL,NULL
4,NULL,2021-05-01T13:26:36.717,NULL,NULL
5,NULL,2021-05-01T13:26:37.973,NULL,NULL
6,NULL,2021-05-01T13:26:39.230,NULL,NULL
7,NULL,2021-05-01T13:26:40.497,NULL,NULL
8,NULL,2021-05-01T13:26:41.763,NULL,NULL
9,NULL,2021-05-01T13:26:43.020,NULL,NULL
10,NULL,2021-05-01T13:26:44.282,NULL,NULL
11,NULL,2021-05-01T13:26:45.538,NULL,NULL
12,NULL,2021-05-01T13:26:46.792,NULL,NULL
13,NULL,2021-05-01T13:26:48.052,NULL,NULL
14,NULL,2021-05-01T13:26:49.313,NULL,NULL
15,NULL,2021-05-01T13:26:50.567,NULL,NULL
16,NULL,2021-05-01T13:26:51.823,NULL,NULL
17,NULL,2021-05-01T13:26:53.094,NULL,NULL
18,NULL,2021-05-01T13:26:54.355,NULL,NULL
19,NULL,2021-05-01T13:26:55.615,NULL,NULL
20,NULL,2021-05-01T13:26:56.869,NULL,NULL
21,NULL,2021-05-01T13:26:58.128,NULL,NULL
22,NULL,2021-05-01T13:26:59.312,NULL,NULL
23,NULL,2021-05-01T13:27:00.582,NULL,NULL
24,NULL,2021-05-01T13:27:01.845,NULL,NULL
25,NULL,2021-05-01T13:27:03.154,NULL,NULL
26,NULL,2021-05-01T13:27:04.436,NULL,NULL
27,NULL,2021-05-01T13:27:05.695,NULL,NULL
28,NULL,2021-05-01T13:27:06.880,NULL,NULL
29,NULL,2021-05-01T13:27:08.169,NULL,NULL
30,NULL,2021-05-01T13:27:09.379,NULL,NULL
31,NULL,2021-05-01T13:27:10.634,NULL,NULL
32,NULL,2021-05-01T13:27:11.908,NULL,NULL
33,NULL,2021-05-01T13:27:13.177,NULL,NULL
34,NULL,2021-05-01T13:27:14.441,NULL,NULL
35,NULL,2021-05-01T13:27:15.698,NULL,NULL
36,NULL,2021-05-01T13:27:16.953,NULL,NULL
37,NULL,2021-05-01T13:27:18.213,NULL,NULL
38,NULL,2021-05-01T13:27:19.468,NULL,NULL
39,NULL,2021-05-01T13:27:20.722,NULL,NULL
40,NULL,2021-05-01T13:27:21.975,NULL,NULL
41,NULL,2021-05-01T13:27:23.230,NULL,NULL
