,TIMESTAMP,MAC1,MAC2,MAC3
0,2021-05-01T17:05:26.443,NULL,NULL,NULL
1,2021-05-01T17:05:37.323,NULL,NULL,NULL
2,2021-05-01T17:05:48.216,NULL,NULL,NULL
3,2021-05-01T17:05:59.119,NULL,NULL,NULL
4,2021-05-01T17:06:10.017,NULL,NULL,NULL
5,2021-05-01T17:06:20.929,NULL,NULL,NULL
6,2021-05-01T17:06:31.839,NULL,NULL,NULL
7,2021-05-01T17:06:42.750,NULL,NULL,NULL
8,2021-05-01T17:06:53.829,NULL,NULL,-79
9,2021-05-01T17:07:04.928,NULL,NULL,-77
10,2021-05-01T17:07:16.002,NULL,NULL,-82
11,2021-05-01T17:07:27.088,NULL,NULL,-82
12,2021-05-01T17:07:38.174,NULL,NULL,-86
13,2021-05-01T17:07:49.257,NULL,NULL,-85
14,2021-05-01T17:07:59.557,NULL,NULL,NULL
15,2021-05-01T17:08:09.867,NULL,NULL,NULL
16,2021-05-01T17:08:20.929,NULL,NULL,-82
17,2021-05-01T17:08:31.996,NULL,NULL,-79
18,2021-05-01T17:08:43.310,NULL,NULL,-82
19,2021-05-01T17:08:54.385,NULL,NULL,-77
20,2021-05-01T17:09:05.494,NULL,NULL,-74
21,2021-05-01T17:09:16.577,NULL,NULL,-81
22,2021-05-01T17:09:27.656,NULL,NULL,-75
23,2021-05-01T17:09:38.723,NULL,NULL,-75
24,2021-05-01T17:09:49.805,NULL,NULL,-55
25,2021-05-01T17:10:01.514,NULL,NULL,-68
26,2021-05-01T17:10:12.655,NULL,NULL,-66
27,2021-05-01T17:10:23.747,NULL,NULL,-85
28,2021-05-01T17:10:34.834,NULL,NULL,-93
29,2021-05-01T17:10:45.903,NULL,-81,-93
30,2021-05-01T17:10:56.959,NULL,-63,-93
31,2021-05-01T17:11:07.936,-80,-78,NULL
32,2021-05-01T17:11:19.014,-78,-78,NULL
33,2021-05-01T17:11:30.055,-69,-68,NULL
34,2021-05-01T17:11:41.124,-75,-71,NULL
35,2021-05-01T17:11:52.188,-75,-69,NULL
36,2021-05-01T17:12:03.133,-89,-70,NULL
37,2021-05-01T17:12:14.202,-89,-64,NULL
38,2021-05-01T17:12:25.268,-89,-76,-86
39,2021-05-01T17:12:36.479,NULL,-76,-86
40,2021-05-01T17:12:47.565,NULL,-76,-58
41,2021-05-01T17:12:58.619,NULL,NULL,-70
42,2021-05-01T17:13:09.687,NULL,NULL,-80
43,2021-05-01T17:13:20.679,NULL,NULL,-72
44,2021-05-01T17:13:31.879,NULL,NULL,-80
45,2021-05-01T17:13:42.184,NULL,NULL,NULL
46,2021-05-01T17:13:53.265,NULL,NULL,-75
47,2021-05-01T17:14:04.359,NULL,NULL,-73
48,2021-05-01T17:14:15.400,NULL,NULL,-75
49,2021-05-01T17:14:26.472,NULL,NULL,-77
50,2021-05-01T17:14:37.593,NULL,NULL,-76
51,2021-05-01T17:14:48.738,NULL,NULL,-76
52,2021-05-01T17:14:59.834,NULL,NULL,-82
53,2021-05-01T17:15:10.903,NULL,NULL,-83
54,2021-05-01T17:15:21.954,NULL,NULL,-79
55,2021-05-01T17:15:32.906,NULL,NULL,-82
56,2021-05-01T17:15:44.257,NULL,NULL,-82
57,2021-05-01T17:15:55.164,NULL,NULL,-82
58,2021-05-01T17:16:06.060,NULL,NULL,NULL
59,2021-05-01T17:16:16.954,NULL,NULL,NULL
60,2021-05-01T17:16:27.864,NULL,NULL,NULL
61,2021-05-01T17:16:38.766,NULL,NULL,NULL
62,2021-05-01T17:16:49.663,NULL,NULL,NULL
