,TIMESTAMP,MAC1,MAC2,MAC3
0,2021-04-30T20:58:49.868,NULL,NULL,NULL
1,2021-04-30T20:59:00.639,NULL,NULL,NULL
2,2021-04-30T20:59:11.407,NULL,NULL,NULL
3,2021-04-30T20:59:22.177,NULL,NULL,NULL
4,2021-04-30T20:59:32.950,NULL,NULL,NULL
5,2021-04-30T20:59:43.711,NULL,NULL,NULL
6,2021-04-30T20:59:54.480,NULL,NULL,NULL
7,2021-04-30T21:00:05.250,NULL,NULL,NULL
8,2021-04-30T21:00:16.016,NULL,NULL,-80
9,2021-04-30T21:00:26.955,NULL,NULL,-84
10,2021-04-30T21:00:38.054,NULL,NULL,-82
11,2021-04-30T21:00:48.982,NULL,NULL,-77
12,2021-04-30T21:00:59.910,NULL,NULL,-73
13,2021-04-30T21:01:10.847,NULL,NULL,-67
14,2021-04-30T21:01:21.782,NULL,NULL,-72
15,2021-04-30T21:01:32.698,NULL,NULL,-59
16,2021-04-30T21:01:43.611,NULL,NULL,-75
17,2021-04-30T21:01:54.557,NULL,NULL,-72
18,2021-04-30T21:02:05.556,NULL,NULL,-77
19,2021-04-30T21:02:16.479,NULL,NULL,-78
20,2021-04-30T21:02:27.395,NULL,NULL,-88
21,2021-04-30T21:02:38.754,NULL,NULL,-84
22,2021-04-30T21:02:49.692,NULL,-82,-84
23,2021-04-30T21:03:00.649,NULL,-61,-84
24,2021-04-30T21:03:11.578,NULL,-87,NULL
25,2021-04-30T21:03:22.520,-86,-42,NULL
26,2021-04-30T21:03:33.445,-87,-55,NULL
27,2021-04-30T21:03:44.368,-87,-70,NULL
28,2021-04-30T21:03:55.300,-87,-63,NULL
29,2021-04-30T21:04:06.229,-88,-72,NULL
30,2021-04-30T21:04:17.165,-88,-73,NULL
31,2021-04-30T21:04:28.095,-88,-72,NULL
32,2021-04-30T21:04:39.010,NULL,-76,NULL
33,2021-04-30T21:04:49.941,NULL,-77,NULL
34,2021-04-30T21:05:00.879,-87,-86,NULL
35,2021-04-30T21:05:11.813,-66,-87,NULL
36,2021-04-30T21:05:22.758,-68,-86,NULL
37,2021-04-30T21:05:33.684,-68,-86,NULL
38,2021-04-30T21:05:44.605,-65,-74,NULL
39,2021-04-30T21:05:56.225,-75,-76,NULL
40,2021-04-30T21:06:07.143,-82,-78,NULL
41,2021-04-30T21:06:18.064,-79,-66,NULL
42,2021-04-30T21:06:28.984,-86,-56,NULL
43,2021-04-30T21:06:40.083,-86,-44,NULL
44,2021-04-30T21:06:51.011,-86,-49,NULL
45,2021-04-30T21:07:01.943,NULL,-76,NULL
46,2021-04-30T21:07:12.865,NULL,-80,NULL
47,2021-04-30T21:07:23.769,NULL,-81,NULL
48,2021-04-30T21:07:34.692,NULL,-84,-89
49,2021-04-30T21:07:45.612,NULL,-90,-89
50,2021-04-30T21:07:55.753,NULL,NULL,NULL
51,2021-04-30T21:08:06.673,NULL,-85,-80
52,2021-04-30T21:08:17.600,NULL,-92,-63
53,2021-04-30T21:08:28.521,NULL,-92,-60
54,2021-04-30T21:08:39.448,NULL,-92,-71
55,2021-04-30T21:08:50.368,NULL,NULL,-73
56,2021-04-30T21:09:01.306,NULL,NULL,-83
57,2021-04-30T21:09:12.251,NULL,NULL,-87
58,2021-04-30T21:09:23.221,NULL,NULL,-78
59,2021-04-30T21:09:34.137,NULL,NULL,-96
60,2021-04-30T21:09:44.877,NULL,NULL,-96
61,2021-04-30T21:09:56.123,NULL,NULL,-96
62,2021-04-30T21:10:06.884,NULL,NULL,NULL
63,2021-04-30T21:10:17.646,NULL,NULL,NULL
64,2021-04-30T21:10:28.407,NULL,NULL,NULL
65,2021-04-30T21:10:39.173,NULL,NULL,NULL
66,2021-04-30T21:10:49.956,NULL,NULL,NULL
67,2021-04-30T21:11:00.733,NULL,NULL,NULL
68,2021-04-30T21:11:11.494,NULL,NULL,NULL
69,2021-04-30T21:11:22.255,NULL,NULL,NULL
70,2021-04-30T21:11:33.015,NULL,NULL,NULL
71,2021-04-30T21:11:43.775,NULL,NULL,NULL
72,2021-04-30T21:11:54.554,NULL,NULL,NULL
73,2021-04-30T21:12:05.342,NULL,NULL,NULL
