,MAC_ADDRESS,TIMESTAMP,BIT_RATE,SIGNAL_STRENGTH
0,NULL,2021-04-30T20:58:51.103,NULL,NULL
1,NULL,2021-04-30T20:58:52.211,NULL,NULL
2,NULL,2021-04-30T20:58:53.318,NULL,NULL
3,NULL,2021-04-30T20:58:54.434,NULL,NULL
4,NULL,2021-04-30T20:58:55.542,NULL,NULL
5,NULL,2021-04-30T20:58:56.652,NULL,NULL
6,NULL,2021-04-30T20:58:57.769,NULL,NULL
7,NULL,2021-04-30T20:58:58.877,NULL,NULL
8,NULL,2021-04-30T20:58:59.991,NULL,NULL
9,NULL,2021-04-30T20:59:01.118,NULL,NULL
10,NULL,2021-04-30T20:59:02.241,NULL,NULL
11,NULL,2021-04-30T20:59:03.352,NULL,NULL
12,NULL,2021-04-30T20:59:04.454,NULL,NULL
13,NULL,2021-04-30T20:59:05.560,NULL,NULL
14,NULL,2021-04-30T20:59:06.666,NULL,NULL
15,NULL,2021-04-30T20:59:07.775,NULL,NULL
16,NULL,2021-04-30T20:59:08.880,NULL,NULL
17,NULL,2021-04-30T20:59:09.987,NULL,NULL
18,NULL,2021-04-30T20:59:11.091,NULL,NULL
19,NULL,2021-04-30T20:59:12.196,NULL,NULL
20,NULL,2021-04-30T20:59:13.314,NULL,NULL
21,NULL,2021-04-30T20:59:14.419,NULL,NULL
22,NULL,2021-04-30T20:59:15.524,NULL,NULL
23,NULL,2021-04-30T20:59:16.631,NULL,NULL
24,NULL,2021-04-30T20:59:17.735,NULL,NULL
25,NULL,2021-04-30T20:59:18.843,NULL,NULL
26,NULL,2021-04-30T20:59:19.953,NULL,NULL
27,NULL,2021-04-30T20:59:21.059,NULL,NULL
28,NULL,2021-04-30T20:59:22.177,NULL,NULL
29,NULL,2021-04-30T20:59:23.286,NULL,NULL
30,NULL,2021-04-30T20:59:24.397,NULL,NULL
31,NULL,2021-04-30T20:59:25.505,NULL,NULL
32,NULL,2021-04-30T20:59:26.610,NULL,NULL
33,NULL,2021-04-30T20:59:27.715,NULL,NULL
34,NULL,2021-04-30T20:59:28.817,NULL,NULL
35,NULL,2021-04-30T20:59:29.925,NULL,NULL
36,NULL,2021-04-30T20:59:31.030,NULL,NULL
37,NULL,2021-04-30T20:59:32.134,NULL,NULL
38,NULL,2021-04-30T20:59:33.239,NULL,NULL
39,NULL,2021-04-30T20:59:34.344,NULL,NULL
40,NULL,2021-04-30T20:59:35.458,NULL,NULL
41,NULL,2021-04-30T20:59:36.563,NULL,NULL
42,NULL,2021-04-30T20:59:37.667,NULL,NULL
43,NULL,2021-04-30T20:59:38.771,NULL,NULL
44,NULL,2021-04-30T20:59:39.874,NULL,NULL
45,NULL,2021-04-30T20:59:40.981,NULL,NULL
46,NULL,2021-04-30T20:59:42.084,NULL,NULL
47,NULL,2021-04-30T20:59:43.195,NULL,NULL
48,NULL,2021-04-30T20:59:44.302,NULL,NULL
49,NULL,2021-04-30T20:59:45.405,NULL,NULL
50,NULL,2021-04-30T20:59:46.509,NULL,NULL
51,NULL,2021-04-30T20:59:47.612,NULL,NULL
52,NULL,2021-04-30T20:59:48.716,NULL,NULL
53,NULL,2021-04-30T20:59:49.820,NULL,NULL
54,NULL,2021-04-30T20:59:50.922,NULL,NULL
55,NULL,2021-04-30T20:59:52.029,NULL,NULL
56,NULL,2021-04-30T20:59:53.132,NULL,NULL
57,NULL,2021-04-30T20:59:54.236,NULL,NULL
58,NULL,2021-04-30T20:59:55.337,NULL,NULL
59,NULL,2021-04-30T20:59:56.441,NULL,NULL
60,NULL,2021-04-30T20:59:57.544,NULL,NULL
61,NULL,2021-04-30T20:59:58.648,NULL,NULL
62,NULL,2021-04-30T20:59:59.751,NULL,NULL
63,NULL,2021-04-30T21:00:00.853,NULL,NULL
64,NULL,2021-04-30T21:00:01.957,NULL,NULL
65,NULL,2021-04-30T21:00:03.060,NULL,NULL
66,NULL,2021-04-30T21:00:04.174,NULL,NULL
67,NULL,2021-04-30T21:00:05.281,NULL,NULL
68,NULL,2021-04-30T21:00:06.381,NULL,NULL
69,NULL,2021-04-30T21:00:07.486,NULL,NULL
70,NULL,2021-04-30T21:00:08.602,NULL,NULL
71,NULL,2021-04-30T21:00:09.706,NULL,NULL
72,NULL,2021-04-30T21:00:10.812,NULL,NULL
73,NULL,2021-04-30T21:00:11.914,NULL,NULL
74,NULL,2021-04-30T21:00:13.017,NULL,NULL
75,NULL,2021-04-30T21:00:14.124,NULL,NULL
76,NULL,2021-04-30T21:00:15.227,NULL,NULL
77,NULL,2021-04-30T21:00:16.331,NULL,NULL
78,NULL,2021-04-30T21:00:17.438,NULL,NULL
79,NULL,2021-04-30T21:00:18.542,NULL,NULL
80,B8:27:EB:CC:AA:D5,2021-04-30T21:00:19.670,39,-86
81,B8:27:EB:CC:AA:D5,2021-04-30T21:00:20.790,24,-87
82,B8:27:EB:CC:AA:D5,2021-04-30T21:00:21.902,26,-86
83,B8:27:EB:CC:AA:D5,2021-04-30T21:00:23.013,26,-86
84,B8:27:EB:CC:AA:D5,2021-04-30T21:00:24.129,19.5,-84
85,B8:27:EB:CC:AA:D5,2021-04-30T21:00:25.252,19.5,-84
86,B8:27:EB:CC:AA:D5,2021-04-30T21:00:26.366,12,-81
87,B8:27:EB:CC:AA:D5,2021-04-30T21:00:27.478,13,-86
88,B8:27:EB:CC:AA:D5,2021-04-30T21:00:28.593,1,-88
89,B8:27:EB:CC:AA:D5,2021-04-30T21:00:29.711,1,-84
90,B8:27:EB:CC:AA:D5,2021-04-30T21:00:30.821,1,-83
