,MAC_ADDRESS,TIMESTAMP,BIT_RATE,SIGNAL_STRENGTH
0,NULL,2021-05-01T16:53:23.265,NULL,NULL
1,NULL,2021-05-01T16:53:24.528,NULL,NULL
2,NULL,2021-05-01T16:53:25.801,NULL,NULL
3,NULL,2021-05-01T16:53:27.094,NULL,NULL
4,NULL,2021-05-01T16:53:28.359,NULL,NULL
5,NULL,2021-05-01T16:53:29.622,NULL,NULL
6,NULL,2021-05-01T16:53:30.895,NULL,NULL
7,NULL,2021-05-01T16:53:32.153,NULL,NULL
8,NULL,2021-05-01T16:53:33.413,NULL,NULL
9,NULL,2021-05-01T16:53:34.697,NULL,NULL
10,NULL,2021-05-01T16:53:35.953,NULL,NULL
11,NULL,2021-05-01T16:53:37.217,NULL,NULL
12,NULL,2021-05-01T16:53:38.486,NULL,NULL
13,NULL,2021-05-01T16:53:39.750,NULL,NULL
14,NULL,2021-05-01T16:53:41.013,NULL,NULL
15,NULL,2021-05-01T16:53:42.273,NULL,NULL
16,NULL,2021-05-01T16:53:43.517,NULL,NULL
17,NULL,2021-05-01T16:53:44.785,NULL,NULL
18,NULL,2021-05-01T16:53:46.043,NULL,NULL
19,NULL,2021-05-01T16:53:47.302,NULL,NULL
20,NULL,2021-05-01T16:53:48.572,NULL,NULL
21,NULL,2021-05-01T16:53:49.758,NULL,NULL
22,NULL,2021-05-01T16:53:51.019,NULL,NULL
23,NULL,2021-05-01T16:53:52.278,NULL,NULL
24,NULL,2021-05-01T16:53:53.539,NULL,NULL
25,NULL,2021-05-01T16:53:54.718,NULL,NULL
26,NULL,2021-05-01T16:53:55.978,NULL,NULL
27,NULL,2021-05-01T16:53:57.248,NULL,NULL
28,NULL,2021-05-01T16:53:58.503,NULL,NULL
29,NULL,2021-05-01T16:53:59.785,NULL,NULL
30,NULL,2021-05-01T16:54:01.049,NULL,NULL
31,NULL,2021-05-01T16:54:02.326,NULL,NULL
32,NULL,2021-05-01T16:54:03.581,NULL,NULL
33,NULL,2021-05-01T16:54:04.763,NULL,NULL
34,NULL,2021-05-01T16:54:05.948,NULL,NULL
35,NULL,2021-05-01T16:54:07.203,NULL,NULL
36,NULL,2021-05-01T16:54:08.459,NULL,NULL
37,NULL,2021-05-01T16:54:09.721,NULL,NULL
38,NULL,2021-05-01T16:54:10.980,NULL,NULL
39,NULL,2021-05-01T16:54:12.238,NULL,NULL
40,NULL,2021-05-01T16:54:13.496,NULL,NULL
41,NULL,2021-05-01T16:54:14.754,NULL,NULL
42,NULL,2021-05-01T16:54:16.020,NULL,NULL
43,NULL,2021-05-01T16:54:17.457,NULL,NULL
44,NULL,2021-05-01T16:54:18.728,NULL,NULL
45,NULL,2021-05-01T16:54:19.991,NULL,NULL
46,NULL,2021-05-01T16:54:21.247,NULL,NULL
47,NULL,2021-05-01T16:54:22.638,NULL,NULL
48,NULL,2021-05-01T16:54:23.897,NULL,NULL
49,NULL,2021-05-01T16:54:25.154,NULL,NULL
50,NULL,2021-05-01T16:54:26.413,NULL,NULL
51,NULL,2021-05-01T16:54:27.684,NULL,NULL
52,NULL,2021-05-01T16:54:28.941,NULL,NULL
53,B8:27:EB:CC:AA:D5,2021-05-01T16:54:30.204,58.5,-91
54,B8:27:EB:CC:AA:D5,2021-05-01T16:54:31.468,58.5,-91
55,B8:27:EB:CC:AA:D5,2021-05-01T16:54:32.740,24,-91
56,B8:27:EB:CC:AA:D5,2021-05-01T16:54:34.018,52,-91
57,B8:27:EB:CC:AA:D5,2021-05-01T16:54:35.283,52,-91
58,NULL,2021-05-01T16:54:36.540,NULL,NULL
59,NULL,2021-05-01T16:54:37.818,NULL,NULL
60,NULL,2021-05-01T16:54:39.070,NULL,NULL
61,NULL,2021-05-01T16:54:40.326,NULL,NULL
62,NULL,2021-05-01T16:54:41.583,NULL,NULL
63,NULL,2021-05-01T16:54:42.857,NULL,NULL
64,NULL,2021-05-01T16:54:44.113,NULL,NULL
65,NULL,2021-05-01T16:54:45.369,NULL,NULL
66,NULL,2021-05-01T16:54:46.625,NULL,NULL
67,NULL,2021-05-01T16:54:47.906,NULL,NULL
68,NULL,2021-05-01T16:54:49.165,NULL,NULL
69,NULL,2021-05-01T16:54:50.424,NULL,NULL
70,NULL,2021-05-01T16:54:51.682,NULL,NULL
71,NULL,2021-05-01T16:54:52.946,NULL,NULL
72,NULL,2021-05-01T16:54:54.204,NULL,NULL
73,NULL,2021-05-01T16:54:55.480,NULL,NULL
74,NULL,2021-05-01T16:54:56.738,NULL,NULL
75,NULL,2021-05-01T16:54:57.998,NULL,NULL
76,NULL,2021-05-01T16:54:59.260,NULL,NULL
77,NULL,2021-05-01T16:55:00.522,NULL,NULL
78,NULL,2021-05-01T16:55:01.793,NULL,NULL
79,NULL,2021-05-01T16:55:03.055,NULL,NULL
80,NULL,2021-05-01T16:55:04.317,NULL,NULL
81,NULL,2021-05-01T16:55:05.579,NULL,NULL
82,NULL,2021-05-01T16:55:06.845,NULL,NULL
83,NULL,2021-05-01T16:55:08.105,NULL,NULL
