,MAC_ADDRESS,TIMESTAMP,BIT_RATE,SIGNAL_STRENGTH
0,NULL,2021-05-02T01:58:50.731,NULL,NULL
1,NULL,2021-05-02T01:58:51.837,NULL,NULL
2,NULL,2021-05-02T01:58:52.917,NULL,NULL
3,NULL,2021-05-02T01:58:54.030,NULL,NULL
4,NULL,2021-05-02T01:58:55.138,NULL,NULL
5,NULL,2021-05-02T01:58:56.370,NULL,NULL
6,NULL,2021-05-02T01:58:57.469,NULL,NULL
7,NULL,2021-05-02T01:58:58.566,NULL,NULL
8,NULL,2021-05-02T01:58:59.663,NULL,NULL
9,NULL,2021-05-02T01:59:00.760,NULL,NULL
10,NULL,2021-05-02T01:59:01.858,NULL,NULL
11,NULL,2021-05-02T01:59:02.960,NULL,NULL
12,NULL,2021-05-02T01:59:04.091,NULL,NULL
13,NULL,2021-05-02T01:59:05.191,NULL,NULL
14,NULL,2021-05-02T01:59:06.288,NULL,NULL
15,NULL,2021-05-02T01:59:07.397,NULL,NULL
16,NULL,2021-05-02T01:59:08.493,NULL,NULL
17,NULL,2021-05-02T01:59:09.612,NULL,NULL
18,NULL,2021-05-02T01:59:10.709,NULL,NULL
19,NULL,2021-05-02T01:59:11.806,NULL,NULL
20,NULL,2021-05-02T01:59:12.903,NULL,NULL
21,NULL,2021-05-02T01:59:14.000,NULL,NULL
22,NULL,2021-05-02T01:59:15.100,NULL,NULL
23,NULL,2021-05-02T01:59:16.200,NULL,NULL
24,NULL,2021-05-02T01:59:17.296,NULL,NULL
25,NULL,2021-05-02T01:59:18.395,NULL,NULL
26,NULL,2021-05-02T01:59:19.492,NULL,NULL
27,NULL,2021-05-02T01:59:20.588,NULL,NULL
28,NULL,2021-05-02T01:59:21.685,NULL,NULL
29,NULL,2021-05-02T01:59:22.783,NULL,NULL
30,NULL,2021-05-02T01:59:23.885,NULL,NULL
31,NULL,2021-05-02T01:59:24.982,NULL,NULL
32,NULL,2021-05-02T01:59:26.083,NULL,NULL
33,NULL,2021-05-02T01:59:27.183,NULL,NULL
34,NULL,2021-05-02T01:59:28.281,NULL,NULL
35,NULL,2021-05-02T01:59:29.378,NULL,NULL
36,NULL,2021-05-02T01:59:30.476,NULL,NULL
37,NULL,2021-05-02T01:59:31.573,NULL,NULL
38,NULL,2021-05-02T01:59:32.672,NULL,NULL
39,NULL,2021-05-02T01:59:33.772,NULL,NULL
40,NULL,2021-05-02T01:59:34.872,NULL,NULL
41,NULL,2021-05-02T01:59:35.970,NULL,NULL
42,NULL,2021-05-02T01:59:37.071,NULL,NULL
43,NULL,2021-05-02T01:59:38.168,NULL,NULL
44,NULL,2021-05-02T01:59:39.266,NULL,NULL
45,NULL,2021-05-02T01:59:40.361,NULL,NULL
46,NULL,2021-05-02T01:59:41.459,NULL,NULL
47,NULL,2021-05-02T01:59:42.556,NULL,NULL
48,NULL,2021-05-02T01:59:43.650,NULL,NULL
49,NULL,2021-05-02T01:59:44.747,NULL,NULL
50,NULL,2021-05-02T01:59:45.846,NULL,NULL
51,NULL,2021-05-02T01:59:46.943,NULL,NULL
52,NULL,2021-05-02T01:59:48.040,NULL,NULL
53,NULL,2021-05-02T01:59:49.140,NULL,NULL
54,NULL,2021-05-02T01:59:50.239,NULL,NULL
55,NULL,2021-05-02T01:59:51.340,NULL,NULL
56,NULL,2021-05-02T01:59:52.439,NULL,NULL
57,NULL,2021-05-02T01:59:53.537,NULL,NULL
58,NULL,2021-05-02T01:59:54.634,NULL,NULL
59,NULL,2021-05-02T01:59:55.735,NULL,NULL
60,NULL,2021-05-02T01:59:56.831,NULL,NULL
61,NULL,2021-05-02T01:59:57.925,NULL,NULL
62,NULL,2021-05-02T01:59:59.023,NULL,NULL
63,NULL,2021-05-02T02:00:00.121,NULL,NULL
64,NULL,2021-05-02T02:00:01.225,NULL,NULL
65,NULL,2021-05-02T02:00:02.334,NULL,NULL
66,NULL,2021-05-02T02:00:03.431,NULL,NULL
67,NULL,2021-05-02T02:00:04.528,NULL,NULL
68,NULL,2021-05-02T02:00:05.627,NULL,NULL
69,NULL,2021-05-02T02:00:06.724,NULL,NULL
70,NULL,2021-05-02T02:00:07.822,NULL,NULL
71,NULL,2021-05-02T02:00:08.918,NULL,NULL
72,NULL,2021-05-02T02:00:10.014,NULL,NULL
73,NULL,2021-05-02T02:00:11.127,NULL,NULL
74,NULL,2021-05-02T02:00:12.227,NULL,NULL
75,NULL,2021-05-02T02:00:13.326,NULL,NULL
76,NULL,2021-05-02T02:00:14.419,NULL,NULL
77,NULL,2021-05-02T02:00:15.517,NULL,NULL
78,NULL,2021-05-02T02:00:16.613,NULL,NULL
79,NULL,2021-05-02T02:00:17.710,NULL,NULL
80,NULL,2021-05-02T02:00:18.806,NULL,NULL
81,NULL,2021-05-02T02:00:19.902,NULL,NULL
82,NULL,2021-05-02T02:00:20.997,NULL,NULL
83,NULL,2021-05-02T02:00:22.094,NULL,NULL
84,NULL,2021-05-02T02:00:23.190,NULL,NULL
85,NULL,2021-05-02T02:00:24.291,NULL,NULL
86,NULL,2021-05-02T02:00:25.389,NULL,NULL
87,NULL,2021-05-02T02:00:26.485,NULL,NULL
88,NULL,2021-05-02T02:00:27.581,NULL,NULL
89,NULL,2021-05-02T02:00:28.676,NULL,NULL
90,NULL,2021-05-02T02:00:29.772,NULL,NULL
91,NULL,2021-05-02T02:00:30.868,NULL,NULL
92,NULL,2021-05-02T02:00:31.968,NULL,NULL
93,NULL,2021-05-02T02:00:33.068,NULL,NULL
94,NULL,2021-05-02T02:00:34.164,NULL,NULL
95,NULL,2021-05-02T02:00:35.263,NULL,NULL
96,NULL,2021-05-02T02:00:36.359,NULL,NULL
97,NULL,2021-05-02T02:00:37.456,NULL,NULL
98,NULL,2021-05-02T02:00:38.552,NULL,NULL
99,NULL,2021-05-02T02:00:39.652,NULL,NULL
100,NULL,2021-05-02T02:00:40.761,NULL,NULL
101,NULL,2021-05-02T02:00:41.858,NULL,NULL
102,NULL,2021-05-02T02:00:42.957,NULL,NULL
103,NULL,2021-05-02T02:00:44.055,NULL,NULL
104,NULL,2021-05-02T02:00:45.153,NULL,NULL
105,NULL,2021-05-02T02:00:46.251,NULL,NULL
106,NULL,2021-05-02T02:00:47.348,NULL,NULL
107,NULL,2021-05-02T02:00:48.474,NULL,NULL
108,B8:27:EB:CC:AA:D5,2021-05-02T02:00:49.579,52,-83
109,B8:27:EB:CC:AA:D5,2021-05-02T02:00:50.682,39,-85
110,B8:27:EB:CC:AA:D5,2021-05-02T02:00:51.785,26,-86
111,B8:27:EB:CC:AA:D5,2021-05-02T02:00:52.896,26,-86
112,B8:27:EB:CC:AA:D5,2021-05-02T02:00:54.012,19.5,-87
113,B8:27:EB:CC:AA:D5,2021-05-02T02:00:55.114,13,-87
114,B8:27:EB:CC:AA:D5,2021-05-02T02:00:56.232,6.5,-87
115,B8:27:EB:CC:AA:D5,2021-05-02T02:00:57.335,6.5,-87
116,B8:27:EB:CC:AA:D5,2021-05-02T02:00:58.435,6.5,-86
117,B8:27:EB:CC:AA:D5,2021-05-02T02:00:59.539,6,-86
118,B8:27:EB:CC:AA:D5,2021-05-02T02:01:00.641,6.5,-83
119,B8:27:EB:CC:AA:D5,2021-05-02T02:01:01.745,6.5,-83
120,B8:27:EB:CC:AA:D5,2021-05-02T02:01:02.853,6.5,-82
121,B8:27:EB:CC:AA:D5,2021-05-02T02:01:03.964,6,-82
122,B8:27:EB:CC:AA:D5,2021-05-02T02:01:05.069,7.2,-82
123,B8:27:EB:CC:AA:D5,2021-05-02T02:01:06.186,7.2,-85
124,B8:27:EB:CC:AA:D5,2021-05-02T02:01:07.288,1,-86
125,B8:27:EB:CC:AA:D5,2021-05-02T02:01:08.390,2,-87
126,B8:27:EB:CC:AA:D5,2021-05-02T02:01:09.495,1,-86
127,B8:27:EB:CC:AA:D5,2021-05-02T02:01:10.601,1,-87
128,B8:27:EB:CC:AA:D5,2021-05-02T02:01:11.711,1,-87
129,B8:27:EB:CC:AA:D5,2021-05-02T02:01:12.815,2,-87
130,B8:27:EB:CC:AA:D5,2021-05-02T02:01:13.925,1,-86
131,B8:27:EB:CC:AA:D5,2021-05-02T02:01:15.031,2,-89
132,B8:27:EB:CC:AA:D5,2021-05-02T02:01:16.130,1,-88
133,B8:27:EB:CC:AA:D5,2021-05-02T02:01:17.232,1,-86
134,B8:27:EB:CC:AA:D5,2021-05-02T02:01:18.335,2,-89
135,B8:27:EB:CC:AA:D5,2021-05-02T02:01:19.437,1,-88
136,B8:27:EB:CC:AA:D5,2021-05-02T02:01:20.545,1,-84
137,B8:27:EB:CC:AA:D5,2021-05-02T02:01:21.654,1,-84
138,B8:27:EB:CC:AA:D5,2021-05-02T02:01:22.756,1,-84
139,B8:27:EB:CC:AA:D5,2021-05-02T02:01:23.859,1,-84
140,B8:27:EB:CC:AA:D5,2021-05-02T02:01:24.961,1,-84
141,B8:27:EB:CC:AA:D5,2021-05-02T02:01:26.061,1,-84
142,B8:27:EB:CC:AA:D5,2021-05-02T02:01:27.163,2,-79
143,B8:27:EB:CC:AA:D5,2021-05-02T02:01:28.269,2,-77
144,B8:27:EB:CC:AA:D5,2021-05-02T02:01:29.382,2,-81
145,B8:27:EB:CC:AA:D5,2021-05-02T02:01:30.488,2,-77
146,B8:27:EB:CC:AA:D5,2021-05-02T02:01:31.596,2,-78
147,B8:27:EB:CC:AA:D5,2021-05-02T02:01:32.700,2,-78
148,B8:27:EB:CC:AA:D5,2021-05-02T02:01:33.803,2,-78
149,B8:27:EB:CC:AA:D5,2021-05-02T02:01:34.906,2,-78
150,B8:27:EB:CC:AA:D5,2021-05-02T02:01:36.012,6.5,-72
151,B8:27:EB:CC:AA:D5,2021-05-02T02:01:37.112,7.2,-71
152,B8:27:EB:CC:AA:D5,2021-05-02T02:01:38.219,12,-74
153,B8:27:EB:CC:AA:D5,2021-05-02T02:01:39.326,12,-73
154,B8:27:EB:CC:AA:D5,2021-05-02T02:01:40.438,26,-78
155,B8:27:EB:CC:AA:D5,2021-05-02T02:01:41.543,26,-78
156,B8:27:EB:CC:AA:D5,2021-05-02T02:01:42.646,21.6,-71
157,B8:27:EB:CC:AA:D5,2021-05-02T02:01:43.747,21.6,-72
158,B8:27:EB:CC:AA:D5,2021-05-02T02:01:44.851,43.3,-71
159,B8:27:EB:CC:AA:D5,2021-05-02T02:01:45.957,19.5,-74
160,B8:27:EB:CC:AA:D5,2021-05-02T02:01:47.072,28.8,-69
161,B8:27:EB:CC:AA:D5,2021-05-02T02:01:48.180,39,-72
162,B8:27:EB:CC:AA:D5,2021-05-02T02:01:49.282,24,-72
163,B8:27:EB:CC:AA:D5,2021-05-02T02:01:50.408,39,-65
164,B8:27:EB:CC:AA:D5,2021-05-02T02:01:51.512,21.6,-65
165,B8:27:EB:CC:AA:D5,2021-05-02T02:01:52.618,24,-66
166,B8:27:EB:CC:AA:D5,2021-05-02T02:01:53.726,52,-65
167,B8:27:EB:CC:AA:D5,2021-05-02T02:01:54.842,65,-60
168,B8:27:EB:CC:AA:D5,2021-05-02T02:01:55.946,65,-60
169,B8:27:EB:CC:AA:D5,2021-05-02T02:01:57.117,26,-65
170,B8:27:EB:CC:AA:D5,2021-05-02T02:01:58.219,19.5,-75
171,B8:27:EB:CC:AA:D5,2021-05-02T02:01:59.323,19.5,-78
172,B8:27:EB:CC:AA:D5,2021-05-02T02:02:00.429,21.6,-71
173,B8:27:EB:CC:AA:D5,2021-05-02T02:02:01.533,21.6,-76
174,B8:27:EB:CC:AA:D5,2021-05-02T02:02:02.636,12,-76
175,B8:27:EB:CC:AA:D5,2021-05-02T02:02:03.780,12,-70
176,B8:27:EB:CC:AA:D5,2021-05-02T02:02:04.882,12,-69
177,B8:27:EB:CC:AA:D5,2021-05-02T02:02:06.008,14.4,-71
178,B8:27:EB:CC:AA:D5,2021-05-02T02:02:07.115,13,-73
179,B8:27:EB:CC:AA:D5,2021-05-02T02:02:08.220,14.4,-81
180,B8:27:EB:CC:AA:D5,2021-05-02T02:02:09.329,19.5,-81
181,B8:27:EB:CC:AA:D5,2021-05-02T02:02:10.428,21.6,-83
182,B8:27:EB:CC:AA:D5,2021-05-02T02:02:11.624,21.6,-82
183,B8:27:EB:CC:AA:D5,2021-05-02T02:02:12.729,13,-78
184,B8:27:EB:CC:AA:D5,2021-05-02T02:02:13.840,14.4,-83
185,B8:27:EB:CC:AA:D5,2021-05-02T02:02:14.952,13,-82
186,B8:27:EB:CC:AA:D5,2021-05-02T02:02:16.056,14.4,-80
187,B8:27:EB:CC:AA:D5,2021-05-02T02:02:17.168,14.4,-81
188,B8:27:EB:CC:AA:D5,2021-05-02T02:02:18.270,14.4,-75
189,B8:27:EB:CC:AA:D5,2021-05-02T02:02:19.373,13,-81
190,B8:27:EB:CC:AA:D5,2021-05-02T02:02:20.474,5.5,-71
191,B8:27:EB:CC:AA:D5,2021-05-02T02:02:21.588,5.5,-74
192,B8:27:EB:CC:AA:D5,2021-05-02T02:02:22.710,5.5,-78
