,TIMESTAMP,MAC1,MAC2,MAC3
0,2021-05-02T01:58:53.408,NULL,NULL,NULL
1,2021-05-02T01:59:04.658,NULL,NULL,NULL
2,2021-05-02T01:59:15.911,NULL,NULL,NULL
3,2021-05-02T01:59:27.168,NULL,NULL,NULL
4,2021-05-02T01:59:38.426,NULL,NULL,NULL
5,2021-05-02T01:59:49.678,NULL,NULL,NULL
6,2021-05-02T02:00:00.938,NULL,NULL,NULL
7,2021-05-02T02:00:11.720,NULL,NULL,NULL
8,2021-05-02T02:00:22.481,NULL,NULL,NULL
9,2021-05-02T02:00:33.248,NULL,NULL,NULL
10,2021-05-02T02:00:44.018,NULL,NULL,NULL
11,2021-05-02T02:00:54.968,NULL,NULL,-91
12,2021-05-02T02:01:05.916,NULL,NULL,-86
13,2021-05-02T02:01:16.948,NULL,NULL,-88
14,2021-05-02T02:01:27.875,NULL,NULL,-75
15,2021-05-02T02:01:38.815,NULL,NULL,-70
16,2021-05-02T02:01:49.732,NULL,NULL,-63
17,2021-05-02T02:02:00.652,NULL,NULL,-58
18,2021-05-02T02:02:11.657,NULL,NULL,-79
19,2021-05-02T02:02:22.595,NULL,NULL,-75
20,2021-05-02T02:02:33.538,NULL,NULL,-85
21,2021-05-02T02:02:44.559,NULL,NULL,-85
22,2021-05-02T02:02:55.762,NULL,-86,-82
23,2021-05-02T02:03:06.678,NULL,-84,-88
24,2021-05-02T02:03:17.692,NULL,-84,-89
25,2021-05-02T02:03:28.703,NULL,-67,-89
26,2021-05-02T02:03:39.620,NULL,-62,-89
27,2021-05-02T02:03:50.541,-84,-40,NULL
28,2021-05-02T02:04:01.462,-84,-48,NULL
29,2021-05-02T02:04:12.403,-81,-71,NULL
30,2021-05-02T02:04:23.338,-80,-73,NULL
31,2021-05-02T02:04:34.250,-81,-71,NULL
32,2021-05-02T02:04:45.180,-81,-72,NULL
33,2021-05-02T02:04:56.087,-81,-74,NULL
34,2021-05-02T02:05:07.115,-83,-74,NULL
35,2021-05-02T02:05:19.118,-80,-79,NULL
36,2021-05-02T02:05:30.524,-83,-76,NULL
37,2021-05-02T02:05:41.541,-77,-69,NULL
38,2021-05-02T02:05:52.528,-72,-79,NULL
39,2021-05-02T02:06:03.540,-77,-65,NULL
40,2021-05-02T02:06:14.608,-77,-68,NULL
41,2021-05-02T02:06:25.553,-74,-73,NULL
42,2021-05-02T02:06:36.511,-80,-63,NULL
43,2021-05-02T02:06:47.430,-94,-62,NULL
44,2021-05-02T02:06:58.374,-94,-55,NULL
45,2021-05-02T02:07:09.343,-89,-55,NULL
46,2021-05-02T02:07:20.396,-86,-64,NULL
47,2021-05-02T02:07:31.314,-86,-59,NULL
48,2021-05-02T02:07:42.231,-86,-73,NULL
49,2021-05-02T02:07:53.151,NULL,-78,NULL
50,2021-05-02T02:08:04.869,NULL,-85,NULL
51,2021-05-02T02:08:15.782,NULL,-82,NULL
52,2021-05-02T02:08:26.713,NULL,-85,NULL
53,2021-05-02T02:08:37.731,NULL,-87,-85
54,2021-05-02T02:08:48.650,NULL,-85,-86
55,2021-05-02T02:08:59.569,NULL,-91,-72
56,2021-05-02T02:09:10.510,NULL,-91,-65
57,2021-05-02T02:09:21.453,NULL,-91,-64
58,2021-05-02T02:09:32.378,NULL,NULL,-68
59,2021-05-02T02:09:43.310,NULL,NULL,-86
60,2021-05-02T02:09:54.216,NULL,NULL,-89
61,2021-05-02T02:10:04.362,NULL,NULL,NULL
62,2021-05-02T02:10:15.281,NULL,NULL,-88
63,2021-05-02T02:10:26.023,NULL,NULL,-88
64,2021-05-02T02:10:36.776,NULL,NULL,NULL
65,2021-05-02T02:10:47.539,NULL,NULL,NULL
66,2021-05-02T02:10:57.671,NULL,NULL,NULL
67,2021-05-02T02:11:08.427,NULL,NULL,NULL
68,2021-05-02T02:11:19.194,NULL,NULL,NULL
69,2021-05-02T02:11:29.950,NULL,NULL,NULL
70,2021-05-02T02:11:40.704,NULL,NULL,NULL
71,2021-05-02T02:11:51.455,NULL,NULL,NULL
72,2021-05-02T02:12:02.238,NULL,NULL,NULL
