,MAC_ADDRESS,TIMESTAMP,BIT_RATE,SIGNAL_STRENGTH
0,NULL,2021-05-01T16:40:57.893,NULL,NULL
1,NULL,2021-05-01T16:40:59.150,NULL,NULL
2,NULL,2021-05-01T16:41:00.410,NULL,NULL
3,NULL,2021-05-01T16:41:01.677,NULL,NULL
4,NULL,2021-05-01T16:41:02.939,NULL,NULL
5,NULL,2021-05-01T16:41:04.199,NULL,NULL
6,NULL,2021-05-01T16:41:05.393,NULL,NULL
7,NULL,2021-05-01T16:41:06.565,NULL,NULL
8,NULL,2021-05-01T16:41:07.834,NULL,NULL
9,NULL,2021-05-01T16:41:09.101,NULL,NULL
10,NULL,2021-05-01T16:41:10.314,NULL,NULL
11,NULL,2021-05-01T16:41:11.598,NULL,NULL
12,NULL,2021-05-01T16:41:12.875,NULL,NULL
13,NULL,2021-05-01T16:41:14.135,NULL,NULL
14,NULL,2021-05-01T16:41:15.393,NULL,NULL
15,NULL,2021-05-01T16:41:16.647,NULL,NULL
16,NULL,2021-05-01T16:41:17.909,NULL,NULL
17,NULL,2021-05-01T16:41:19.176,NULL,NULL
18,NULL,2021-05-01T16:41:20.433,NULL,NULL
19,NULL,2021-05-01T16:41:21.689,NULL,NULL
20,NULL,2021-05-01T16:41:22.946,NULL,NULL
21,NULL,2021-05-01T16:41:24.205,NULL,NULL
22,NULL,2021-05-01T16:41:25.466,NULL,NULL
23,NULL,2021-05-01T16:41:26.724,NULL,NULL
24,NULL,2021-05-01T16:41:27.982,NULL,NULL
25,NULL,2021-05-01T16:41:29.239,NULL,NULL
26,NULL,2021-05-01T16:41:30.498,NULL,NULL
27,NULL,2021-05-01T16:41:31.762,NULL,NULL
28,NULL,2021-05-01T16:41:33.017,NULL,NULL
29,NULL,2021-05-01T16:41:34.274,NULL,NULL
30,NULL,2021-05-01T16:41:35.556,NULL,NULL
31,NULL,2021-05-01T16:41:36.820,NULL,NULL
32,NULL,2021-05-01T16:41:38.083,NULL,NULL
33,NULL,2021-05-01T16:41:39.345,NULL,NULL
34,NULL,2021-05-01T16:41:40.614,NULL,NULL
35,NULL,2021-05-01T16:41:41.870,NULL,NULL
36,NULL,2021-05-01T16:41:43.129,NULL,NULL
37,NULL,2021-05-01T16:41:44.391,NULL,NULL
38,NULL,2021-05-01T16:41:45.652,NULL,NULL
39,NULL,2021-05-01T16:41:46.921,NULL,NULL
40,NULL,2021-05-01T16:41:48.184,NULL,NULL
41,NULL,2021-05-01T16:41:49.451,NULL,NULL
42,NULL,2021-05-01T16:41:50.716,NULL,NULL
43,NULL,2021-05-01T16:41:51.974,NULL,NULL
44,NULL,2021-05-01T16:41:53.236,NULL,NULL
45,NULL,2021-05-01T16:41:54.494,NULL,NULL
46,NULL,2021-05-01T16:41:55.757,NULL,NULL
47,NULL,2021-05-01T16:41:57.012,NULL,NULL
48,NULL,2021-05-01T16:41:58.269,NULL,NULL
49,NULL,2021-05-01T16:41:59.526,NULL,NULL
50,NULL,2021-05-01T16:42:00.797,NULL,NULL
51,NULL,2021-05-01T16:42:02.058,NULL,NULL
52,NULL,2021-05-01T16:42:03.316,NULL,NULL
53,NULL,2021-05-01T16:42:04.575,NULL,NULL
54,NULL,2021-05-01T16:42:05.848,NULL,NULL
55,NULL,2021-05-01T16:42:07.106,NULL,NULL
56,NULL,2021-05-01T16:42:08.360,NULL,NULL
57,NULL,2021-05-01T16:42:09.615,NULL,NULL
58,NULL,2021-05-01T16:42:10.874,NULL,NULL
59,NULL,2021-05-01T16:42:12.129,NULL,NULL
60,NULL,2021-05-01T16:42:13.387,NULL,NULL
61,NULL,2021-05-01T16:42:14.643,NULL,NULL
62,NULL,2021-05-01T16:42:15.902,NULL,NULL
63,NULL,2021-05-01T16:42:17.157,NULL,NULL
64,NULL,2021-05-01T16:42:18.412,NULL,NULL
65,NULL,2021-05-01T16:42:19.674,NULL,NULL
66,NULL,2021-05-01T16:42:20.955,NULL,NULL
67,NULL,2021-05-01T16:42:22.213,NULL,NULL
68,NULL,2021-05-01T16:42:23.470,NULL,NULL
69,NULL,2021-05-01T16:42:24.726,NULL,NULL
70,B8:27:EB:CC:AA:D5,2021-05-01T16:42:26.003,1,-75
71,B8:27:EB:CC:AA:D5,2021-05-01T16:42:27.282,26,-78
